81
83
82
73
76
72
73
75
72
68
73
71
71
73
72
75
84
82
84
80
79
74
79
71
81
76
70
83
79
79
81
80
85
81
80
77
83
83
78
81
70
75
76
72
73
68
70
72
69
70
72
77
77
74
74
73
76
77
74
74
73
72
76
78
79

78
76
67
71
70
73
70
76
75
72
70
73
