70000
60000
70000
35000
20000
30000
40000
20000
15000
12000
12000
12000
12000
10000
20000
40000
40000
75000
175000
70000
50000
30000
55000
15000
60000
15000
20000
65000
90000
65000
90000
90000
120000
94000
60000
65000
55000
40000
50000
60000
13000
25000
20000
13000
12000
10000
15000
45000
50000
40000
45000
40000
30000
11000
23000
12000
25000
25000
70000
30000
15000
15000
31000
12000
50000
57000
50000
50000
9000
12000
30000
19000
25000
29000
20000
5000
5800
25000
5500
